Fiscal Year,County,Is Charter,LEA Name,School Name,School Id,Mailing Address,Physical Address,Phoenix
2023,Pima,TRUE,"Co-Learn Club, Inc.",Colearn Academy Arizona,1001672,"101 S LA CANADA DR Suite 50, GREEN VALLEY, AZ 85614-2664","101 S LA CANADA DR  Suite 50, GREEN VALLEY, AZ 85614-2664",FALSE
2023,Mohave,FALSE,Colorado City Unified District,Cottonwood Elementary,92635,"PO BOX 309 , COLORADO CITY, AZ 86021-0309","185 E. University Ave., Colorado City, AZ 86021",FALSE
2023,Mohave,FALSE,Colorado City Unified District,El Capitan Public School,5567,"PO BOX 309 , COLORADO CITY, AZ 86021-0309","255 N. Cottonwood St., Colorado City, AZ 86021",FALSE
2023,Mohave,FALSE,Colorado River Union High School District,CRUHSD Academy,90858,"PO BOX 21479 , BULLHEAD CITY, AZ 86439-1479","5221 HIGHWAY 95 STE 5 , FORT MOHAVE, AZ 86426-9244",FALSE
2023,Mohave,FALSE,Colorado River Union High School District,Mohave High School,5592,"2251 HIGHWAY 95 , BULLHEAD CITY, AZ 86442-6089","2251 HIGHWAY 95 , BULLHEAD CITY, AZ 86442-6089",FALSE
2023,Mohave,FALSE,Colorado River Union High School District,River Valley High School,5593,"2250 E LAGUNA RD , MOHAVE VALLEY, AZ 86440-9493","2250 E LAGUNA RD , MOHAVE VALLEY, AZ 86440-9493",FALSE
2023,Pima,TRUE,"Compass High School, Inc.",Compass High School,79468,"PO BOX 17810 , TUCSON, AZ 85731-7810","8250 E 22ND ST # 128 , TUCSON, AZ 85710",FALSE
2023,Yavapai,TRUE,"Compass Points International, Inc",Northpoint Expeditionary Learning Academy,88388,"551 1ST ST , PRESCOTT, AZ 86301-2501","551 1ST ST , PRESCOTT, AZ 86301-2501",FALSE
2023,Apache,FALSE,Concho Elementary District,Concho Elementary School,4742,"PO BOX 200 , CONCHO, AZ 85924-0200","Highway 61 and Cinder Road , Concho, AZ 85924",FALSE
2023,Maricopa,TRUE,"Concordia Charter School, Inc.",Concordia Charter School,89557,"142 N DATE , MESA, AZ 85201-6419","142 N DATE , MESA, AZ 85201-6419",FALSE
2023,Maricopa,TRUE,"Concordia Charter School, Inc.",Concordia Charter School- Navajo Mission,90776,"142 N DATE , MESA, AZ 85201-6419","One Mission Lane Hwy 191, Rock Point, AZ 86545",FALSE
2023,Yavapai,FALSE,Congress Elementary District,Congress Elementary School,6114,"PO BOX 68 , CONGRESS, AZ 85332-0068","26400 S. Tenderfoot Hill Road, Congress, AZ 85332",FALSE
2023,Pima,FALSE,Continental Elementary District,Continental Elementary School,5855,"PO BOX 547 , GREEN VALLEY, AZ 85622-0547","1991 E WHITEHOUSE CANYON RD , GREEN VALLEY, AZ 85614-0522",FALSE
2023,Pima,FALSE,Continental Elementary District,Continental On-Line Learning Technology School,1001189,"1991 E WHITEHOUSE CANYON RD, GREEN VALLEY, AZ 85614-0522","1991 E WHITEHOUSE CANYON RD, GREEN VALLEY, AZ 85614-0522",FALSE
2023,Pinal,FALSE,Coolidge Unified District,Coolidge Alternative Program,92608,"450 N ARIZONA BLVD , COOLIDGE, AZ 85128-4108","450 N ARIZONA BLVD , COOLIDGE, AZ 85128-4108",FALSE
2023,Pinal,FALSE,Coolidge Unified District,Coolidge High School,5916,"800 W NORTHERN AVE , COOLIDGE, AZ 85128-4000","800 W NORTHERN AVE , COOLIDGE, AZ 85128-4000",FALSE
2023,Pinal,FALSE,Coolidge Unified District,Coolidge Jr. High School,5914,"800 N 9TH ST, COOLIDGE, AZ 85128-3514","800 N 9TH ST, COOLIDGE, AZ 85128-3514",FALSE
2023,Pinal,FALSE,Coolidge Unified District,Coolidge Virtual Academy,1001734,"800 N 9TH ST, COOLIDGE, AZ 85128-3514","800 N 9TH ST, COOLIDGE, AZ 85128-3514",FALSE
2023,Pinal,FALSE,Coolidge Unified District,Heartland Ranch Elementary School,89577,"1667 W CAROLINE ST , COOLIDGE, AZ 85128-3535","1667 W CAROLINE ST , COOLIDGE, AZ 85128-3535",FALSE
2023,Pinal,FALSE,Coolidge Unified District,West Elementary School,5911,"460 S 7TH ST , COOLIDGE, AZ 85128-4603","460 S 7TH ST , COOLIDGE, AZ 85128-4603",FALSE
2023,Maricopa,TRUE,Copper State Academy,Copper State Academy,1001686,"1212 W CAMELBACK RD, PHOENIX, AZ 85013-2105","3738 N 16TH ST, PHOENIX, AZ 85016-5915",TRUE
2023,Maricopa,TRUE,"Cornerstone Charter School,Inc",Cornerstone Charter School,79099,"3826 W ARACELY DR , NEW RIVER, AZ 85087-6131","7107 N BLACK CANYON HWY , PHOENIX, AZ 85021-7619",TRUE
2023,Maricopa,TRUE,"Cortez Park Charter Middle School, Inc.",Imagine Cortez Park Middle,79989,"3535 W DUNLAP AVE, PHOENIX, AZ 85051-5303","3535 W DUNLAP AVE, PHOENIX, AZ 85051-5303",TRUE
2023,Yavapai,FALSE,Cottonwood-Oak Creek Elementary District,Cottonwood Community School,1000158,"1 N WILLARD ST, COTTONWOOD, AZ 86326-3651","500 E MINGUS AVE, COTTONWOOD, AZ 86326-3673",FALSE
2023,Yavapai,FALSE,Cottonwood-Oak Creek Elementary District,Cottonwood Education Services,6123,"1 N WILLARD ST , COTTONWOOD, AZ 86326-3651","301 N WILLARD ST , COTTONWOOD, AZ 86326-3650",FALSE
2023,Yavapai,FALSE,Cottonwood-Oak Creek Elementary District,Dr Daniel Bright Elementary School,1000161,"1 N WILLARD ST, COTTONWOOD, AZ 86326-3651","1500 S MONTE TESORO DR, COTTONWOOD, AZ 86326-6232",FALSE
2023,Yavapai,FALSE,Cottonwood-Oak Creek Elementary District,Mountain View Preparatory School,90934,"2939 E DEL RIO DR , COTTONWOOD, AZ 86326-7224","2939 E DEL RIO DR , COTTONWOOD, AZ 86326-7224",FALSE
2023,Yavapai,FALSE,Cottonwood-Oak Creek Elementary District,Oak Creek Elementary School,6125,"PO BOX 310 , CORNVILLE, AZ 86325-0310","11490 Purple Sage, Cornville, AZ 86325",FALSE
2023,Yavapai,FALSE,Cottonwood-Oak Creek Elementary District,Verde Tech,91289,"1 N WILLARD ST , COTTONWOOD, AZ 86326-3651","1 N WILLARD ST , COTTONWOOD, AZ 86326-3651",FALSE
2023,Maricopa,TRUE,Country Gardens Charter Schools,Country Gardens Charter School,79102,"6307 W ALTA VISTA RD , LAVEEN, AZ 85339-9612","6313 W SOUTHERN AVE , LAVEEN, AZ 85339-2916",FALSE
2023,Maricopa,TRUE,CPLC Community Schools,Girls Leadership Academy of Arizona,5466,"715 W. Mariposa St., Phoenix, AZ 85013","715 W. Mariposa St., Phoenix, AZ 85013",TRUE
2023,Pima,TRUE,CPLC Community Schools dba Hiaki High School,Envision High School,87412,"351 W. Prince Rd., TUCSON, AZ 85705","351 W. Prince Rd., TUCSON, AZ 85705",FALSE
2023,Pima,TRUE,CPLC Community Schools dba Toltecalli High School,Toltecali High School,80033,"251 W IRVINGTON RD , TUCSON, AZ 85714-3054","251 W IRVINGTON RD , TUCSON, AZ 85714-3054",FALSE
2023,Yuma,FALSE,Crane Elementary District,Centennial Middle School,78935,"2650 W 20TH ST , YUMA, AZ 85364-5038","2650 W 20TH ST , YUMA, AZ 85364-5038",FALSE
2023,Yuma,FALSE,Crane Elementary District,Crane iLearning Academy,778305,"4250 W 16TH ST , YUMA, AZ 85364-4031","4250 W 16TH ST , YUMA, AZ 85364-4031",FALSE
2023,Yuma,FALSE,Crane Elementary District,Crane Middle School,6172,"4450 W 32ND ST , YUMA, AZ 85364-7520","4450 W 32ND ST , YUMA, AZ 85364-7520",FALSE
2023,Yuma,FALSE,Crane Elementary District,Gary A. Knox Elementary School,85833,"2926 S 21ST DR , YUMA, AZ 85364-7733","2926 S 21ST DR , YUMA, AZ 85364-7733",FALSE
2023,Yuma,FALSE,Crane Elementary District,Gowan Science Academy,91908,"1020 W Avenue C, YUMA, AZ 85364","1020 W Avenue C , YUMA, AZ 85364",FALSE
2023,Yuma,FALSE,Crane Elementary District,Great Beginnings Pre-School,87486,"2926 S 21ST DR , YUMA, AZ 85364-7733","2926 S 21ST DR , YUMA, AZ 85364-7733",FALSE
2023,Yuma,FALSE,Crane Elementary District,H L Suverkrup Elementary School,6174,"1590 S AVENUE C , YUMA, AZ 85364-4118","1590 S AVENUE C , YUMA, AZ 85364-4118",FALSE
2023,Yuma,FALSE,Crane Elementary District,Mesquite Elementary,89582,"4250 W 16TH ST , YUMA, AZ 85364-4031","4451 W. 28th Street, Yuma, AZ 85364",FALSE
2023,Yuma,FALSE,Crane Elementary District,Pueblo Elementary School,6168,"2803 W 20TH ST , YUMA, AZ 85364-5059","2803 W 20TH ST , YUMA, AZ 85364-5059",FALSE
2023,Yuma,FALSE,Crane Elementary District,Ronald Reagan Fundamental School,6173,"3200 W 16TH ST , YUMA, AZ 85364-4242","3200 W 16TH ST , YUMA, AZ 85364-4242",FALSE
2023,Yuma,FALSE,Crane Elementary District,Salida Del Sol Elementary,85834,"910 S AVENUE C , YUMA, AZ 85364-3237","910 S AVENUE C , YUMA, AZ 85364-3237",FALSE
2023,Yuma,FALSE,Crane Elementary District,Valley Horizon Elementary School,6175,"4501 W 20TH ST , YUMA, AZ 85364-5816","4501 W 20TH ST , YUMA, AZ 85364-5816",FALSE
2023,Maricopa,FALSE,Creighton Elementary District,Biltmore Preparatory Academy,5289,"4601 N 34TH ST , PHOENIX, AZ 85018-3320","4601 N 34TH ST , PHOENIX, AZ 85018-3320",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Compass Center,79286,"3609 N 27TH ST , PHOENIX, AZ 85016-6747","3609 N 27TH ST , PHOENIX, AZ 85016-6747",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Creighton Virtual Academy,1001733,"2702 E FLOWER ST, PHOENIX, AZ 85016-7461","2702 E FLOWER ST, PHOENIX, AZ 85016-7461",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Excelencia School,79285,"2181 E MCDOWELL RD , PHOENIX, AZ 85006-2430","2181 E MCDOWELL RD , PHOENIX, AZ 85006-2430",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Gateway School,6023,"1100 N 35TH ST , PHOENIX, AZ 85008-5210","1100 N 35TH ST , PHOENIX, AZ 85008-5210",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Larry C Kennedy School,5284,"2702 E OSBORN RD , PHOENIX, AZ 85016-7469","2702 E OSBORN RD , PHOENIX, AZ 85016-7469",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Loma Linda Elementary School,5285,"2002 E CLARENDON AVE , PHOENIX, AZ 85016-6507","2002 E CLARENDON AVE , PHOENIX, AZ 85016-6507",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Monte Vista Elementary School,5287,"3501 E OSBORN RD , PHOENIX, AZ 85018-5767","3501 E OSBORN RD , PHOENIX, AZ 85018-5767",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,Papago School,5288,"2013 N 36TH ST , PHOENIX, AZ 85008-3026","2013 N 36TH ST , PHOENIX, AZ 85008-3026",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,The Creighton Academy,5283,"2802 E. McDowell Roaad , Phoenix, AZ 85008","2802 E. McDowell Roaad , Phoenix, AZ 85008",TRUE
2023,Maricopa,FALSE,Creighton Elementary District,William T Machan Elementary School,5286,"2140 E VIRGINIA AVE , PHOENIX, AZ 85006-1324","2140 E VIRGINIA AVE , PHOENIX, AZ 85006-1324",TRUE
2023,Maricopa,TRUE,"Crown Charter School, Inc",Crown Charter School,79444,"PO BOX 363 , Litchfield Park, AZ 85340-0363","12450 W MARYLAND AVE , Litchfield Park, AZ 85340-3700",FALSE
2023,Yavapai,FALSE,Crown King Elementary District,Crown King Elementary School,6118,"PO BOX 188 , CROWN KING, AZ 86343-0188","188 Towers Mtn. Rd., Crown King, AZ 86343",FALSE
2023,Maricopa,TRUE,Daisy Education Corporation dba Paragon Science Academy,Paragon Science Academy,89918,"2975 W LINDA LN , CHANDLER, AZ 85224-7340","2975 W LINDA LN , CHANDLER, AZ 85224-7340",FALSE
2023,Pima,TRUE,Daisy Education Corporation dba Sonoran Science Academy,Sonoran Science Academy - Tucson,79127,"2255 W INA RD, TUCSON, AZ 85741-2650","2255 W INA RD, TUCSON, AZ 85741-2650",FALSE
2023,Pima,TRUE,Daisy Education Corporation dba Sonoran Science Academy,Sonoran Virtual Academy,1001746,"2325 W SUNSET RD, TUCSON, AZ 85741-3809","2325 W SUNSET RD, TUCSON, AZ 85741-3809",FALSE
2023,Pima,TRUE,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,Sonoran Science Academy - Phoenix,80974,"4837 E MCDOWELL RD, PHOENIX, AZ 85008-4225","4837 E MCDOWELL RD, PHOENIX, AZ 85008-4225",TRUE
2023,Pima,TRUE,Daisy Education Corporation dba Sonoran Science Academy East,Sonoran Science Academy East,89916,"7450 E Stella Rd, Tucson, AZ 85730-2341","7450 E Stella Rd, Tucson, AZ 85730-2341",FALSE
2023,Pima,TRUE,Daisy Education Corporation dba. Sonoran Science Academy Davis Monthan,Sonoran Science Academy - Davis Monthan,90285,"5741 E IRONWOOD ST , TUCSON, AZ 85708-1429","5741 E IRONWOOD ST BLDG 623 , TUCSON, AZ 85708-1429",FALSE
2023,Maricopa,TRUE,Daisy Education Corporation dba. Sonoran Science Academy Peoria,Sonoran Science Academy-Peoria,90639,"17667 N 91ST AVE , PEORIA, AZ 85382-3019","17667 N 91ST AVE , PEORIA, AZ 85382-3019",FALSE
2023,Maricopa,TRUE,"Deer Valley Charter Schools, Inc.",Deer Valley Academy,79506,"3050 W AGUA FRIA FWY STE 250 , PHOENIX, AZ 85027-7203","18424 N 51ST AVE , GLENDALE, AZ 85308-1443",FALSE
2023,Maricopa,FALSE,Deer Valley Unified District,Anthem School,78922,"41020 N FREEDOM WAY , ANTHEM, AZ 85086-2520","41020 N FREEDOM WAY , ANTHEM, AZ 85086-2520",FALSE
2023,Maricopa,FALSE,Deer Valley Unified District,Arrowhead Elementary School,5154,"7490 W UNION HILLS DR , GLENDALE, AZ 85308-8151","7490 W UNION HILLS DR , GLENDALE, AZ 85308-8151",FALSE
2023,Maricopa,FALSE,Deer Valley Unified District,"Aspire, Deer Valley's Online Academy",79414,"20402 N 15TH AVE , PHOENIX, AZ 85027-3636","20402 N 15TH AVE , PHOENIX, AZ 85027-3636",TRUE
2023,Maricopa,FALSE,Deer Valley Unified District,Barry Goldwater High School,5162,"2820 W ROSE GARDEN LN , PHOENIX, AZ 85027-3108","2820 W ROSE GARDEN LN , PHOENIX, AZ 85027-3108",TRUE
2023,Maricopa,FALSE,Deer Valley Unified District,Boulder Creek High School,85850,"40404 N GAVILAN PEAK PKWY , ANTHEM, AZ 85086-2754","40404 N GAVILAN PEAK PKWY , ANTHEM, AZ 85086-2754",FALSE
2023,Maricopa,FALSE,Deer Valley Unified District,Canyon Springs STEM Academy,88399,"42901 N 45th Ave, Anthem, AZ 85087-7002","42901 N 45th Ave, Anthem, AZ 85087-7002",FALSE
2023,Maricopa,FALSE,Deer Valley Unified District,Constitution Elementary School,5146,"18440 N 15TH AVE , PHOENIX, AZ 85023-1402","18440 N 15TH AVE , PHOENIX, AZ 85023-1402",TRUE
2023,Maricopa,FALSE,Deer Valley Unified District,Copper Creek Elementary School,5160,"7071 W HILLCREST BLVD , GLENDALE, AZ 85310-5255","7071 W HILLCREST BLVD , GLENDALE, AZ 85310-5255",FALSE
2023,Maricopa,FALSE,Deer Valley Unified District,Deer Valley High School,5161,"18424 N 51ST AVE , GLENDALE, AZ 85308-1443","18424 N 51ST AVE , GLENDALE, AZ 85308-1443",FALSE
2023,Maricopa,FALSE,Deer Valley Unified District,Deer Valley Middle School,5142,"21100 N 27TH AVE , PHOENIX, AZ 85027-2401","21100 N 27TH AVE , PHOENIX, AZ 85027-2401",TRUE
